Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
260000,0.08408554,1.0,0.62124246,-0.004748852,0.6495777985046584,72.04444444444445,0.6625481832910467,0.02909964635036886,0.0008802967,0.10274831,0.00024884535,0.0550436,0.013808461
270000,0.40202168,1.0,0.14268535,0.26219207,-0.8720649748574942,241.0487804878049,-0.8750794366711662,2.7642050656223938,0.35831806,0.10181471,0.00024697476,0.34434214,0.20679735
280000,0.42419708,1.0,-0.14192234,0.3431971,-0.8431787934983377,239.8048780487805,-0.8431789300790647,0.6026373620985485,0.003731853,0.10198265,0.00024509043,0.25970536,0.16248286
290000,0.34426516,1.0,-0.25700623,0.279025,-0.8988373304047145,241.5121951219512,-0.8988374638848189,0.41296955393400137,0.0032257424,0.09295358,0.00024299002,0.16150229,0.07454736
300000,0.40635085,1.0,-0.35600677,0.22372098,-0.9372165988723282,245.275,-0.9372167356312275,0.4664339695125818,0.0021531999,0.09896715,0.00024087534,0.19506522,0.12046544
310000,0.39520302,1.0,-0.3520532,0.21612261,-0.6658147491825124,225.9111111111111,-0.6658148725827535,0.5174628641870287,0.00637103,0.09613228,0.00023898222,0.22350478,0.120554276
320000,0.42142457,1.0,-0.25150853,0.2275634,-0.5109854470887829,213.08695652173913,-0.5001185788048639,0.4895047961216834,0.008287339,0.09698855,0.00023707615,0.22434911,0.13922232
330000,0.47369447,1.0,-0.31699464,0.22692621,-0.9627885498026977,245.29268292682926,-0.9628537355399713,0.6122113056480885,0.0011742897,0.09151946,0.000234966,0.23261932,0.13676552
340000,0.5088038,1.0,-0.31978804,0.23886798,-0.7205316811700219,232.02380952380952,-0.7269690646681675,0.5522465847952421,0.0059167054,0.09456004,0.00023285663,0.23141912,0.13502449
350000,0.48446298,1.0,-0.29318863,0.24199134,-0.7395348199589048,229.8139534883721,-0.7333651518537885,0.553405206938762,0.0059158746,0.09512818,0.00023097871,0.22673042,0.12675293
